C88002  CUMBERLAND       0061005000085823000000518000000008000000010000041727000044632000010519000010504000016842000024593000000569008542710000007650000002853000001052002584898011266063016540198000000001000100000000000200000000190000000010000000000000000000000000060000000290000000117000051544000241242000322748000005729000005415000000006000000267000000436000001433000001911000001342000000015000000005000000074000005160000000006000000251000000418000001361000001835000001269000000015000000005000000163000000000000000014000000012000000053000000047000000037000000000000000000000000092000000000000000002000000006000000019000000029000000036000000000000000000000005415000402753000245538000128599000116939000157215000146146000011069011694327000431722001250239000067680000045795002027891000000008000007125000401442000189718000603110000017624000000809000093619000087940000001512000020531035568039015962471000232103000062000000813387000001000-00000009-00000009-00000009-00000009000004748-00000009-00000009-00000009000000184000000907000000029000000142000000003-00000009000003941000000013-00000009-00000009-00000009-00000009000000255-00000009000000167-00000009-00000009000010636000070977-00000009-00000009000000049000000105-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000002001-00000009-00000009-00000009000001180-00000009-00000009000000433-00000009000000047000000100000000081-00000009-00000009-00000009-00000009000000273-00000009-00000009-000000090000757230050
C88002  FRANKLIN         0061005000018171000000009000000000000000000000009198000008982000002342000002315000003478000005399000000207000622434000000577000000156000000058000139205000536657000892937-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001000002529000000000000000012000000046000000206000000637000001587000000035000000006000000146000002415000000000000000011000000043000000190000000603000001528000000034000000006000000046000000000000000000000000001000000005000000012000000028000000000000000000000000068000000000000000001000000002000000011000000022000000031000000001000000000000002529000370067000209188000093990000115198000160879000152737000008142004006791000188713001039885000034700000008418001102953-00000001-00000001-00000001-00000001-00000001000007331000003382000051754000133549000000556000038704004593929001559683000027739000007164000088721000001600-00000009-00000009-00000009-00000009000000258-00000009-00000009-00000009000000000000000028000000002000000006000000000-00000009000000027000000000-00000009-00000009-00000009-00000009000000002-00000009000000001-00000009-00000009000000325000017053-00000009-00000009000000008000000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000000320-00000009-00000009-00000009000000287-00000009-00000009000000032-00000009000000005000000012000000009-00000009-00000009-00000009-00000009000000047-00000009-00000009-000000090000178550070
C88002  HANCOCK          0061005000038093000000036000000000000000000000019612000018517000005236000005050000007874000011116000000279000898285000000943000000352000000234000252030000955222001584236-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001000004078000000001000000216000000297000001041000001430000001063000000022000000008000000085000003941000000000000000207000000284000001011000001382000001028000000021000000008000000067000000001000000008000000008000000015000000018000000017000000000000000000000000070000000000000000001000000005000000015000000030000000018000000001000000000000004078000345216000138101000063210000074891000207115000158952000048163004653572000184810000690411000033327000005949000881488000000010000001580000084480000085784000175699000006737000000392000005468000029893000000000000032718005919881002355085000037333000011500000154558000001650-00000009-00000009-00000009-00000009000000388-00000009-00000009-00000009000000000000000114000000006000000021000000001-00000009000000303000000003-00000009-00000009-00000009-00000009000000047-00000009000000005-00000009-00000009000000938000036482-00000009-00000009000000007000000025-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000000360-00000009-00000009-00000009000000105-00000009-00000009000000067-00000009000000008000000032000000012-00000009-00000009-00000009-00000009000000027-00000009-00000009-000000090000371910090
C88002  KENNEBEC         0061005000052929000000129000000000000000000000026405000026653000006087000005995000010541000016540000000356005764547000002985000001096000000221001314171004691294007737822-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001000005431000000003000000163000000253000001037000002051000001914000000008000000002000000088000005213000000002000000154000000244000000985000001976000001842000000008000000002000000095000000000000000004000000006000000030000000030000000025000000000000000000000000123000000001000000005000000003000000022000000045000000047000000000000000000000005431000479700000333354000152220000181134000146346000135703000010643011049219000512997001584922000063036000027295002301683-00000001-00000001-00000001-00000001-00000001000039389000002708000121394000186547000001586000047006017672767005619397000104947000037000000326434000000875-00000009-00000009-00000009-00000009000001847-00000009-00000009-00000009000000001000000302000000017000000078000000001-00000009000001077000000014-00000009-00000009-00000009-00000009000000092-00000009000000027-00000009-00000009000003498000047038-00000009-00000009000000034000000075-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000001071-00000009-00000009-00000009000000606-00000009-00000009000000239-00000009000000031000000056000000061-00000009-00000009-00000009-00000009000000129-00000009-00000009-000000090000495600110
C88002  KNOX             0061005000032745000000117000000000000000001000016633000016230000004147000004100000006942000009928000000197001662584000001171000000127000000003000422994001491812002274359-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001000002457000000025000000182000000241000000636000000854000000516000000001000000002000000066000002395000000025000000174000000234000000616000000835000000508000000001000000002000000037000000000000000006000000005000000014000000008000000004000000000000000000000000025000000000000000002000000002000000006000000011000000004000000000000000000000002457000162000000099888000047446000052442000062112000047969000014143003896276000174265000526079000018108000003503000717386000000009000006297000306550000133014000445959000005348000000456000017457000014328000000542000023396006846154004032582000049045000018000000207028000000325-00000009-00000009-00000009-00000009000000330-00000009-00000009-00000009000000005000000225000000006000000017000000000-00000009000000441000000039-00000009-00000009-00000009-00000009000000258-00000009000000032-00000009-00000009000001389000030764-00000009-00000009000000012000000035-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000000341-00000009-00000009-00000009000000092-00000009-00000009000000079-00000009000000004000000023000000022-00000009-00000009-00000009-00000009000000018-00000009-00000009-000000090000314740130
C88002  LINCOLN          0061005000024775000000040000000000000000006000012533000012288000003225000003124000004759000007358000000126000297575000000457000000000000000004000098444000413466000614214-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001000003213000000006000000191000000238000000772000001222000000784000000000000000000000000073000003114000000006000000182000000232000000751000001188000000755000000000000000000000000067000000000000000007000000003000000014000000024000000019000000000000000000000000032000000000000000002000000003000000007000000010000000010000000000000000000000003213000232982000146480000067746000078734000086502000068474000018028004430985000201618000591711000028120000003077000759560000000005000001477000078600000032264000111999000022147000000157000032359000035126000000515000013075004737807001896886000029924000009200000126908000000525-00000009-00000009-00000009-00000009000000231-00000009-00000009-00000009000000003000000052000000012000000017000000000-00000009000000136000000003-00000009-00000009-00000009-00000009000000019-00000009000000010-00000009-00000009000000495000023756-00000009-00000009000000002000000011-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000000359-00000009-00000009-00000009000000059-00000009-00000009000000051-00000009000000010000000010000000011-00000009-00000009-00000009-00000009000000016-00000009-00000009-000000090000243260150
S88002  MAINE            0061005000646852000001451000000008000000625000324058000324878000084345000082511000127975000187323000004481049988171000035431000013777000003746013623318051120708000079830000000003000450000000000700000000683000000017000000000000000000000000195000000740000000346000141494000380511000583328000010866000064309000000095000002039000003132000011489000022025000025035000000378000000116000000102000061528000000089000001887000002985000010952000021066000024073000000362000000114000001628000000004000000125000000102000000360000000530000000495000000011000000001000001153000000002000000027000000045000000177000000429000000467000000005000000001000064309006552578003484908001864136001620772003067670002682296000385374000102358004948048016499376000663358000212135021945489000000088000041396002174650000681378002909846000242185000382701000960633002265575000026398000665714000173856062122474001063510000324401003794224000029895-00000001-00000001-00000001-00000001000037114-00000001-00000001-00000001000000273000003999000000128000000688000000005-00000001000013421000000090-00000001-00000001-00000001-00000001000001397-00000001000001087-00000001-00000001000058883000563015-00000001-00000001000000244000000517-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001000010066-00000001-00000001-00000001000009458-00000001-00000001000001835-00000001000000219000000522000000526-00000001-00000001-00000001-00000001000001482-00000001-00000001-000000010005900530000
C88002  OXFORD           0061005000032612000000015000000000000000000000016548000016079000004139000003962000006386000009835000000260001695030000001247000000322000000087000458501002016713002850063-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001000004689000000006000000094000000114000000511000001410000002472000000058000000024000000135000004420000000006000000083000000107000000473000001328000002344000000056000000023000000158000000000000000011000000005000000027000000051000000064000000000000000000000000111000000000000000000000000002000000011000000031000000064000000002000000001000004689000631729000311716000148291000163425000320013000300324000019689007035327000308063001443737000041075000010059001703566-00000001-00000001-00000001-00000001-00000001000002392000014832000149572000152924000003935000048306007765335002293219000045352000010000000149593000001900-00000009-00000009-00000009-00000009000000358-00000009-00000009-00000009000000000000000116000000003000000006000000000-00000009000000092000000000-00000009-00000009-00000009-00000009000000010-00000009000000005-00000009-00000009000000598000029578-00000009-00000009000000012000000034-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000000659-00000009-00000009-00000009000001332-00000009-00000009000000072-00000009000000009000000033000000014-00000009-00000009-00000009-00000009000000139-00000009-00000009-000000090000320290170
C88002  PENOBSCOT        0061005000069971000000109000000000000000396000035606000034870000009210000008934000014294000020602000000574004024680000003485000000394000000139001082969006243326008692667-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001-00000001000007256000000036000000186000000354000001287000002611000002727000000044000000011000000101000006912000000033000000162000000330000001213000002502000002617000000044000000011000000213000000003000000019000000017000000052000000058000000064000000000000000000000000131000000000000000005000000007000000022000000051000000046000000000000000000000007256000732807000384686000243774000140912000348121000303969000044152010543092000610241001962996000067897000020447002349744000000000000000000000000000000057321000062217000029367000028394000071137000320174000002583000107351069075049005333102000096511000040000000383602000002900-00000009-00000009-00000009-00000009000003067-00000009-00000009-00000009000000018000000257000000009000000073000000000-00000009000002345000000008-00000009-00000009-00000009-00000009000000075-00000009000000096-00000009-00000009000006009000061853-00000009-00000009000000023000000039-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000000763-00000009-00000009-00000009000001080-00000009-00000009000000200-00000009000000033000000072000000040-00000009-00000009-00000009-00000009000000147-00000009-00000009-000000090000644670190
C88002  PISCATAQUIS      0061005000014818000000007000000000000000047000007716000007156000002037000001871000003046000004467000000136001000795000000917000000293000000020000289731001092666001710479000000001000150000000000300000000300000000000000000000000000000000000075000000150000000125000044950000023569000060375000002015000002114000000000000000025000000036000000165000000604000001247000000026000000011000000156000002027000000000000000024000000035000000151000000572000001214000000020000000011000000057000000000000000001000000000000000011000000019000000020000000006000000000000000030000000000000000000000000001000000003000000013000000013000000000000000000000002114000330368000148182000101499000046683000182186000177968000004218002789845000183611000633159000026734000004353000706521-00000001-00000001-00000001-00000001-00000001000009515000004821000030402000098544000000000000029186004440671000815075000023687000006000000059600000003600-00000009-00000009-00000009-00000009000000355-00000009-00000009-00000009000000001000000146000000003000000010000000000-00000009000000040000000001-00000009-00000009-00000009-00000009000000017-00000009000000048-00000009-00000009000000626000013825-00000009-00000009000000005000000004-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009-00000009000000101-00000009-00000009-00000009000000191-00000009-00000009000000031-00000009000000002000000006000000012-00000009-00000009-00000009-00000009000000027-00000009-00000009-000000090000142460210
